P1,P1_House,Aspect,P2,P2_House,EventType,Type,Date,Time,Timezone,Age,Pos1_Deg,Pos1_Sign,Pos1_Dir,Pos2_Deg,Pos2_Sign,Pos2_Dir
Moon,11,Square,Jupiter,3,Void,Tr-Tr,2026-12-22,01:26:12,AWST,29.009,26.9,Taurus,Dir,26.9,Leo,Dir
Moon,11,Conjunction,Gemini,11,SignIngress,Tr-Tr,2026-12-22,06:27:02,AWST,29.010,0.0,Gemini,Dir,0.0,Gemini,Dir
Uranus,11,Sextile,Neptune,10,Enter,Tr-Tr,2026-12-22,06:45:15,AWST,29.010,2.633,Gemini,Rx,1.633,Aries,Dir
Moon,3,Square,Pluto,6,Leave,Sp-Sp,2026-12-23,01:45:00,AWST,29.012,8.25,Virgo,Dir,7.25,Sagittarius,Dir
Pluto,8,Semi-Square,Jupiter,9,Exact,Tr-Sa,2026-12-23,22:33:29,AWST,29.014,4.1,Aquarius,Dir,19.1,Pisces,Rx
Moon,12,Sextile,Jupiter,3,Void,Tr-Tr,2026-12-24,01:00:57,AWST,29.014,26.833,Gemini,Dir,26.833,Leo,Dir
Moon,12,Conjunction,Cancer,12,SignIngress,Tr-Tr,2026-12-24,05:58:17,AWST,29.015,0.0,Cancer,Dir,0.0,Cancer,Dir
Uranus,11,Trine,Venus,8,Exact,Tr-Na,2026-12-24,15:49:38,AWST,29.016,2.55,Gemini,Rx,2.55,Aquarius,Dir
Moon,1,Trine,Venus,5,Void,Tr-Tr,2026-12-25,08:09:18,AWST,29.018,16.683,Cancer,Dir,16.683,Scorpio,Dir
Jupiter,9,Quincunx,Moon,2,Leave,Sa-Na,2026-12-25,21:09:31,AWST,29.020,19.1,Pisces,Dir,18.1,Leo,Dir
Moon,2,Conjunction,Leo,2,SignIngress,Tr-Tr,2026-12-26,05:12:11,AWST,29.020,0.0,Leo,Dir,0.0,Leo,Dir
Saturn,10,Semi-Square,NorthNode,9,Exact,Tr-Tr,2026-12-26,15:24:18,AWST,29.022,8.133,Aries,Dir,23.133,Aquarius,Rx
Moon,3,Conjunction,Jupiter,3,Void,Tr-Tr,2026-12-28,00:38:27,AWST,29.025,26.667,Leo,Dir,26.667,Leo,Dir
Moon,3,Conjunction,Virgo,3,SignIngress,Tr-Tr,2026-12-28,06:12:46,AWST,29.026,0.0,Virgo,Dir,0.0,Virgo,Dir
Jupiter,3,Opposition,Jupiter,9,Enter,Tr-Sp,2026-12-29,15:14:44,AWST,29.030,26.583,Leo,Rx,25.583,Aquarius,Dir
Moon,3,Sextile,Venus,5,Void,Tr-Tr,2026-12-29,18:17:35,AWST,29.030,20.933,Virgo,Dir,20.933,Scorpio,Dir
Saturn,10,Trine,Pluto,6,Leave,Tr-Sp,2026-12-30,02:06:55,AWST,29.031,8.25,Aries,Dir,7.25,Sagittarius,Dir
Moon,4,Conjunction,Libra,4,SignIngress,Tr-Tr,2026-12-30,10:26:36,AWST,29.032,0.0,Libra,Dir,0.0,Libra,Dir
NorthNode,9,Sextile,Mercury,6,Leave,Tr-Na,2026-12-30,15:31:11,AWST,29.033,22.933,Aquarius,Rx,23.933,Sagittarius,Rx
NorthNode,9,Conjunction,Mars,9,Exact,Tr-Sp,2026-12-30,16:48:43,AWST,29.033,22.917,Aquarius,Rx,22.917,Aquarius,Dir
Jupiter,3,Trine,Sun,6,Exact,Tr-Na,2026-12-31,08:41:43,AWST,29.035,26.483,Leo,Rx,26.483,Sagittarius,Dir
Mars,9,Sextile,Mercury,6,Enter,Sp-Na,2027-01-01,00:35:24,AWST,29.036,22.933,Aquarius,Dir,23.933,Sagittarius,Rx
Moon,5,Sextile,Jupiter,3,Void,Tr-Tr,2027-01-01,11:27:20,AWST,29.038,26.433,Libra,Dir,26.433,Leo,Dir
Moon,5,Conjunction,Scorpio,5,SignIngress,Tr-Tr,2027-01-01,18:15:49,AWST,29.038,0.0,Scorpio,Dir,0.0,Scorpio,Dir
Moon,5,Square,Jupiter,3,Void,Tr-Tr,2027-01-03,21:33:00,AWST,29.044,26.267,Scorpio,Dir,26.267,Leo,Dir
Jupiter,3,Trine,Chiron,11,Exact,Tr-Tr,2027-01-04,00:28:32,AWST,29.045,26.267,Leo,Rx,26.267,Aries,Rx
Moon,5,Conjunction,Sagittarius,5,SignIngress,Tr-Tr,2027-01-04,04:56:54,AWST,29.045,0.0,Sagittarius,Dir,0.0,Sagittarius,Dir
NorthNode,9,Conjunction,HouseCusp,9,HouseChange,Tr-Na,2027-01-04,05:22:07,AWST,29.045,22.683,Aquarius,Rx,22.683,Aquarius,Dir
Jupiter,3,Quincunx,Venus,7,Exact,Tr-Sp,2027-01-05,21:40:14,AWST,29.050,26.133,Leo,Rx,26.133,Capricorn,Rx
Jupiter,3,Quincunx,Sun,7,Exact,Tr-Sp,2027-01-06,08:23:55,AWST,29.051,26.1,Leo,Rx,26.1,Capricorn,Dir
Jupiter,3,Quincunx,Sun,7,Exact,Tr-Sa,2027-01-06,08:23:55,AWST,29.051,26.1,Leo,Rx,26.1,Capricorn,Dir
Moon,6,Trine,Jupiter,3,Void,Tr-Tr,2027-01-06,09:23:00,AWST,29.051,26.083,Sagittarius,Dir,26.083,Leo,Dir
Uranus,11,Square,Venus,9,Exact,Tr-Sa,2027-01-06,11:56:18,AWST,29.051,2.15,Gemini,Rx,2.15,Pisces,Dir
Saturn,10,Semi-Square,NorthNode,8,Leave,Tr-Tr,2027-01-06,16:52:41,AWST,29.052,8.55,Aries,Dir,22.55,Aquarius,Rx
Moon,6,Conjunction,Capricorn,6,SignIngress,Tr-Tr,2027-01-06,17:17:09,AWST,29.052,0.0,Capricorn,Dir,0.0,Capricorn,Dir
Chiron,11,Station,,,Direct,Tr,2027-01-06,19:00:57,AWST,29.052,26.25,Aries,Dir,,,
ASC,2,Conjunction,Leo,2,SignIngress,Sp-Na,2027-01-06,22:35:31,AWST,29.053,0.0,Leo,Dir,0.0,Leo,Dir
NorthNode,8,Sesquiquadrate,ASC,1,Enter,Tr-Na,2027-01-07,06:39:50,AWST,29.053,22.517,Aquarius,Rx,6.517,Cancer,Dir
Moon,7,Conjunction,Mercury,7,Void,Tr-Tr,2027-01-08,13:11:03,AWST,29.057,21.617,Capricorn,Dir,21.617,Capricorn,Dir
Moon,8,Conjunction,Aquarius,8,SignIngress,Tr-Tr,2027-01-09,06:10:48,AWST,29.059,0.0,Aquarius,Dir,0.0,Aquarius,Dir
Moon,9,Opposition,Jupiter,3,Void,Tr-Tr,2027-01-11,09:58:33,AWST,29.065,25.667,Aquarius,Dir,25.667,Leo,Dir
Moon,9,Conjunction,Pisces,9,SignIngress,Tr-Tr,2027-01-11,18:35:44,AWST,29.066,0.0,Pisces,Dir,0.0,Pisces,Dir
Jupiter,3,Opposition,Jupiter,9,Exact,Tr-Sp,2027-01-12,06:53:24,AWST,29.067,25.6,Leo,Rx,25.6,Aquarius,Dir
Jupiter,3,Trine,Sun,6,Leave,Tr-Na,2027-01-13,09:37:30,AWST,29.070,25.483,Leo,Rx,26.483,Sagittarius,Dir
Moon,10,Sextile,Sun,7,Void,Tr-Tr,2027-01-13,15:32:15,AWST,29.071,22.867,Pisces,Dir,22.867,Capricorn,Dir
Sun,7,Conjunction,Venus,7,Exact,Sp-Sp,2027-01-13,15:44:33,AWST,29.071,26.117,Capricorn,Dir,26.117,Capricorn,Rx
Moon,10,Conjunction,Aries,10,SignIngress,Tr-Tr,2027-01-14,05:13:30,AWST,29.072,0.0,Aries,Dir,0.0,Aries,Dir
Saturn,10,Semi-Square,Mars,9,Leave,Tr-Sp,2027-01-14,06:21:40,AWST,29.073,8.95,Aries,Dir,22.95,Aquarius,Dir
Moon,3,Quincunx,Uranus,8,Leave,Sp-Sp,2027-01-14,08:03:57,AWST,29.073,8.983,Virgo,Dir,7.983,Aquarius,Dir
Saturn,10,Sextile,Uranus,8,Leave,Tr-Sp,2027-01-14,15:22:44,AWST,29.074,8.983,Aries,Dir,7.983,Aquarius,Dir
NorthNode,8,Sextile,MC,10,Enter,Tr-Sa,2027-01-14,23:20:00,AWST,29.075,22.117,Aquarius,Rx,21.117,Aries,Dir
NorthNode,8,Sextile,MC,10,Enter,Tr-Sp,2027-01-14,23:20:00,AWST,29.075,22.117,Aquarius,Rx,21.117,Aries,Dir
Saturn,10,Quincunx,Moon,3,Exact,Tr-Sp,2027-01-15,00:10:46,AWST,29.075,9.0,Aries,Dir,9.0,Virgo,Dir
Neptune,10,Sesquiquadrate,Chiron,5,Exact,Tr-Sp,2027-01-15,09:28:27,AWST,29.076,1.917,Aries,Dir,16.917,Scorpio,Dir
Jupiter,3,Trine,Chiron,11,Leave,Tr-Tr,2027-01-15,11:01:49,AWST,29.076,25.3,Leo,Rx,26.3,Aries,Dir
Uranus,11,Sextile,Neptune,10,Exact,Tr-Tr,2027-01-15,17:26:15,AWST,29.077,1.933,Gemini,Rx,1.933,Aries,Dir
Moon,10,Square,Sun,7,Void,Tr-Tr,2027-01-16,04:34:26,AWST,29.078,25.45,Aries,Dir,25.45,Capricorn,Dir
Moon,11,Conjunction,Taurus,11,SignIngress,Tr-Tr,2027-01-16,12:43:43,AWST,29.079,0.0,Taurus,Dir,0.0,Taurus,Dir
Jupiter,3,Sesquiquadrate,Saturn,10,Enter,Tr-Tr,2027-01-17,02:09:24,AWST,29.080,25.133,Leo,Rx,9.133,Aries,Dir
Jupiter,3,Quincunx,Sun,7,Leave,Tr-Sp,2027-01-17,03:23:34,AWST,29.080,25.117,Leo,Rx,26.117,Capricorn,Dir
Jupiter,3,Quincunx,Sun,7,Leave,Tr-Sa,2027-01-17,03:23:34,AWST,29.080,25.117,Leo,Rx,26.117,Capricorn,Dir
Jupiter,3,Quincunx,Venus,7,Leave,Tr-Sp,2027-01-17,07:04:42,AWST,29.081,25.1,Leo,Rx,26.1,Capricorn,Rx
NorthNode,8,Conjunction,Mars,9,Leave,Tr-Sp,2027-01-17,20:20:45,AWST,29.082,21.967,Aquarius,Rx,22.967,Aquarius,Dir
Moon,11,Trine,Sun,7,Void,Tr-Tr,2027-01-18,12:57:29,AWST,29.084,27.85,Taurus,Dir,27.85,Capricorn,Dir
Moon,11,Conjunction,Gemini,11,SignIngress,Tr-Tr,2027-01-18,16:32:43,AWST,29.085,0.0,Gemini,Dir,0.0,Gemini,Dir
NorthNode,8,Semi-Square,Pluto,6,Enter,Tr-Sa,2027-01-18,23:29:49,AWST,29.085,21.9,Aquarius,Rx,5.9,Capricorn,Dir
Jupiter,3,Trine,Mercury,6,Enter,Tr-Na,2027-01-19,00:21:56,AWST,29.086,24.933,Leo,Rx,23.933,Sagittarius,Rx
Moon,12,Sextile,Jupiter,3,Void,Tr-Tr,2027-01-20,09:01:15,AWST,29.089,24.783,Gemini,Dir,24.783,Leo,Dir
Moon,12,Conjunction,Cancer,12,SignIngress,Tr-Tr,2027-01-20,17:20:58,AWST,29.090,0.0,Cancer,Dir,0.0,Cancer,Dir
Moon,1,Sextile,Mars,3,Void,Tr-Tr,2027-01-21,08:45:22,AWST,29.092,9.7,Cancer,Dir,9.7,Virgo,Dir
Jupiter,3,Opposition,Jupiter,9,Leave,Tr-Sp,2027-01-21,23:06:46,AWST,29.094,24.6,Leo,Rx,25.6,Aquarius,Dir
Jupiter,3,Quincunx,Mercury,7,Enter,Tr-Sa,2027-01-22,05:43:45,AWST,29.094,24.567,Leo,Rx,23.567,Capricorn,Rx
Moon,2,Conjunction,Leo,2,SignIngress,Tr-Tr,2027-01-22,16:45:14,AWST,29.096,0.0,Leo,Dir,0.0,Leo,Dir
Jupiter,3,Sesquiquadrate,Saturn,10,Exact,Tr-Tr,2027-01-22,18:01:14,AWST,29.096,24.517,Leo,Rx,9.517,Aries,Dir
Saturn,10,Semi-Square,Jupiter,9,Enter,Tr-Sp,2027-01-23,23:54:00,AWST,29.099,9.6,Aries,Dir,25.6,Aquarius,Dir
Moon,3,Conjunction,Jupiter,3,Void,Tr-Tr,2027-01-24,07:33:17,AWST,29.100,24.333,Leo,Dir,24.333,Leo,Dir
Neptune,10,Sesquiquadrate,Moon,2,Enter,Tr-Na,2027-01-24,10:08:23,AWST,29.100,2.1,Aries,Dir,18.1,Leo,Dir
Moon,3,Conjunction,Virgo,3,SignIngress,Tr-Tr,2027-01-24,16:44:54,AWST,29.101,0.0,Virgo,Dir,0.0,Virgo,Dir
Moon,3,Square,Venus,6,Void,Tr-Tr,2027-01-26,01:56:00,AWST,29.105,19.95,Virgo,Dir,19.95,Sagittarius,Dir
NorthNode,8,Sesquiquadrate,ASC,1,Exact,Tr-Na,2027-01-26,04:00:10,AWST,29.105,21.517,Aquarius,Rx,6.517,Cancer,Dir
Moon,4,Conjunction,Libra,4,SignIngress,Tr-Tr,2027-01-26,19:12:15,AWST,29.107,0.0,Libra,Dir,0.0,Libra,Dir
Jupiter,3,Opposition,Mars,9,Enter,Tr-Sp,2027-01-27,05:42:47,AWST,29.108,23.983,Leo,Rx,22.983,Aquarius,Dir
Jupiter,3,Trine,Mercury,6,Exact,Tr-Na,2027-01-27,16:51:24,AWST,29.109,23.933,Leo,Rx,23.933,Sagittarius,Rx
Jupiter,3,Sesquiquadrate,Saturn,10,Leave,Tr-Tr,2027-01-27,21:39:03,AWST,29.110,23.9,Leo,Rx,9.9,Aries,Dir
Pluto,8,Opposition,ASC,2,Enter,Tr-Sa,2027-01-28,07:07:50,AWST,29.111,5.183,Aquarius,Dir,6.183,Leo,Dir
Moon,4,Trine,Mercury,9,Void,Tr-Tr,2027-01-28,15:46:08,AWST,29.112,24.833,Libra,Dir,24.833,Aquarius,Dir
Pluto,8,Semi-Square,Jupiter,9,Leave,Tr-Sa,2027-01-28,22:25:35,AWST,29.113,5.2,Aquarius,Dir,19.2,Pisces,Rx
Moon,5,Conjunction,Scorpio,5,SignIngress,Tr-Tr,2027-01-29,01:21:09,AWST,29.113,0.0,Scorpio,Dir,0.0,Scorpio,Dir
Chiron,11,Trine,Sun,6,Exact,Tr-Na,2027-01-29,01:37:14,AWST,29.113,26.483,Aries,Dir,26.483,Sagittarius,Dir
Jupiter,3,Quincunx,Mercury,7,Exact,Tr-Sa,2027-01-30,09:12:35,AWST,29.117,23.6,Leo,Rx,23.6,Capricorn,Rx
Pluto,8,Sextile,Pluto,6,Enter,Tr-Na,2027-01-30,22:02:34,AWST,29.118,5.267,Aquarius,Dir,6.267,Sagittarius,Dir
Moon,5,Square,Mercury,9,Void,Tr-Tr,2027-01-31,08:36:06,AWST,29.119,28.667,Scorpio,Dir,28.667,Aquarius,Dir
Moon,5,Conjunction,Sagittarius,5,SignIngress,Tr-Tr,2027-01-31,11:13:36,AWST,29.120,0.0,Sagittarius,Dir,0.0,Sagittarius,Dir
